ordered_item_id(pk),order_id,product_id,quantity,unit_price
6336,8880,148,1,12.99
12909,8881,83,3,7.49
4609,8882,275,3,24.99
2726,8883,82,6,11.99
7058,8884,133,2,12.99
814,8885,64,4,31.99
2742,8885,46,7,21.99
7973,8885,171,4,69.99
6831,8886,228,5,24.99
12910,8887,167,5,69.99
12911,8888,11,3,18.99
12912,8889,32,3,76.99
5676,8890,105,6,9.99
12913,8891,26,7,5.49
12914,8892,105,2,9.99
2449,8893,222,3,12.99
238,8894,49,1,15
7976,8894,279,2,44.99
12915,8895,111,2,8.99
4695,8896,243,2,24.99
12916,8897,15,1,15
12917,8898,239,8,24.99
906,8899,270,1,24.99
1065,8899,252,3,16.99
8337,8899,209,3,24.99
12918,8900,180,1,199.99
3586,8901,212,1,16.99
12919,8902,14,4,5.49
9928,8903,152,5,199.99
1326,8904,41,3,15
4173,8904,141,8,33.99
12920,8905,47,4,59.99
12921,8906,263,4,24.99
12922,8907,269,8,16.99
2506,8908,220,3,24.99
8352,8909,64,8,31.99
9431,8909,228,3,24.99
12923,8910,210,8,17.99
5715,8911,117,1,8.99
3308,8912,167,4,69.99
7679,8912,274,8,24.99
6049,8913,267,5,16.99
6602,8914,88,3,7.49
2177,8915,166,7,199.99
2678,8916,30,7,76.99
12924,8917,229,3,12.99
2450,8918,161,8,199.99
5778,8918,224,3,24.99
12925,8919,97,1,31.99
12926,8920,111,3,8.99
12927,8921,21,5,18.99
472,8922,209,4,24.99
4039,8922,24,6,59.99
9251,8922,210,3,17.99
1803,8923,168,8,199.99
12928,8924,56,3,76.99
12929,8925,19,5,21.99
2416,8926,131,2,15.99
6280,8926,129,5,15.99
3343,8927,160,3,199.99
2090,8928,209,3,24.99
12930,8929,172,8,379.99
12931,8930,226,2,44.99
6050,8931,48,4,15
12932,8932,60,8,31.99
1883,8933,126,2,27.99
5262,8934,150,1,33.99
2343,8935,189,5,24.99
7349,8936,225,1,24.99
4355,8937,245,3,24.99
5441,8937,166,4,199.99
3180,8938,253,1,24.99
4602,8939,165,6,379.99
6465,8940,170,2,379.99
12933,8941,127,2,9.99
12934,8942,63,5,42.99
4008,8943,173,3,69.99
9707,8943,64,6,31.99
12935,8944,228,7,24.99
3297,8945,21,6,18.99
12936,8946,100,8,19.99
8496,8947,55,1,18.99
2873,8948,194,3,16.99
1584,8949,202,6,17.99
1996,8949,153,7,199.99
9138,8950,67,8,11.99
2987,8951,17,4,5.49
6239,8951,97,5,31.99
9549,8951,224,5,24.99
12937,8952,239,1,24.99
12938,8953,271,3,24.99
12939,8954,181,4,69.99
3611,8955,185,5,24.99
3028,8956,50,6,15
12940,8957,188,2,17.99
4831,8958,136,2,15.99
7822,8958,136,2,15.99
12941,8959,115,2,8.99
12942,8960,275,3,24.99
12943,8961,260,8,44.99
8638,8962,142,4,12.99
4047,8963,75,3,42.99
7306,8963,159,6,69.99
9515,8963,43,1,21.99
3576,8964,76,5,11.99
5977,8964,123,1,27.99
12944,8965,87,4,7.49
2194,8966,5,4,21.99
5350,8966,244,1,24.99
7513,8966,207,7,24.99
12945,8967,28,7,15
5995,8968,279,5,44.99
7400,8968,142,7,12.99
12946,8969,264,3,24.99
12947,8970,271,5,24.99
12948,8971,113,8,9.99
12949,8972,9,4,59.99
1398,8973,216,5,24.99
4814,8973,133,2,12.99
4775,8974,108,5,9.99
2283,8975,202,2,17.99
8927,8975,165,3,379.99
12950,8976,66,5,42.99
12951,8977,108,2,9.99
898,8978,170,7,379.99
7947,8978,279,6,44.99
3472,8979,91,6,19.99
6653,8980,243,5,24.99
2109,8981,153,5,199.99
795,8982,279,6,44.99
2830,8982,20,5,59.99
4473,8982,91,6,19.99
6561,8982,66,6,42.99
12952,8983,52,7,21.99
952,8984,262,7,24.99
1820,8984,172,2,379.99
9035,8984,159,1,69.99
12953,8985,98,1,11.99
12954,8986,70,7,31.99
1194,8987,81,3,19.99
9869,8987,67,4,11.99
1364,8988,56,8,76.99
8452,8988,2,4,21.99
12955,8989,76,2,11.99
829,8990,175,2,379.99
4663,8990,108,8,9.99
12956,8991,141,5,33.99
4642,8992,196,2,44.99
3630,8993,135,4,12.99
3728,8993,48,8,15
8355,8993,190,8,44.99
12957,8994,40,6,5.49
3064,8995,207,7,24.99
12958,8996,172,2,379.99
7681,8997,236,5,12.99
12959,8998,42,8,15
9409,8999,203,4,44.99
9904,8999,59,5,59.99
12960,9000,186,1,16.99
12961,9001,79,5,7.49
12962,9002,92,4,42.99
1366,9003,82,2,11.99
7409,9004,20,1,59.99
336,9005,170,3,379.99
4622,9005,173,6,69.99
3983,9006,29,7,76.99
7671,9006,140,8,33.99
2650,9007,220,4,24.99
3833,9007,19,5,21.99
5200,9008,248,5,24.99
441,9009,150,2,33.99
3158,9009,60,7,31.99
6970,9010,58,8,15
8483,9010,166,8,199.99
2051,9011,18,3,18.99
4898,9012,243,5,24.99
5313,9012,84,4,11.99
6981,9012,142,6,12.99
8124,9013,192,2,24.99
12963,9014,19,1,21.99
1123,9015,233,7,24.99
12964,9016,163,1,69.99
12965,9017,158,4,379.99
7719,9018,220,1,24.99
5492,9019,64,4,31.99
923,9020,92,5,42.99
3367,9020,119,2,9.99
9927,9021,276,8,24.99
12966,9022,213,2,12.99
1230,9023,269,4,16.99
2992,9023,90,4,11.99
149,9024,261,3,24.99
12967,9025,242,8,17.99
12968,9026,178,2,69.99
9425,9027,213,7,12.99
2791,9028,110,5,8.99
3,9029,156,1,199.99
6544,9030,74,6,7.49
454,9031,173,1,69.99
1372,9031,135,1,12.99
6501,9031,32,6,76.99
3702,9032,15,3,15
2914,9033,250,6,24.99
720,9034,188,7,17.99
12969,9035,91,6,19.99
6038,9036,91,6,19.99
8202,9036,55,1,18.99
3025,9037,161,1,199.99
8849,9037,83,2,7.49
9322,9037,192,5,24.99
12970,9038,153,1,199.99
12971,9039,141,6,33.99
2192,9040,47,2,59.99
556,9041,116,3,8.99
7697,9041,110,8,8.99
12972,9042,148,3,12.99
1956,9043,256,3,24.99
12973,9044,184,7,24.99
835,9045,272,2,24.99
880,9045,77,3,42.99
6108,9045,170,8,379.99
9773,9045,12,5,15
1563,9046,83,8,7.49
8844,9046,31,7,18.99
3932,9047,52,1,21.99
5132,9047,276,4,24.99
5320,9048,107,6,84.99
8864,9049,80,2,11.99
9396,9049,172,1,379.99
9888,9050,261,3,24.99
2769,9051,212,2,16.99
7406,9051,81,3,19.99
4677,9052,149,4,33.99
7872,9052,173,4,69.99
12974,9053,157,3,69.99
2290,9054,7,6,59.99
3047,9054,77,5,42.99
9801,9054,237,5,16.99
7359,9055,160,1,199.99
193,9056,84,6,11.99
1644,9057,47,3,59.99
4178,9058,29,4,76.99
1523,9059,141,7,33.99
8770,9059,114,5,9.99
8961,9059,133,6,12.99
9170,9060,209,5,24.99
4078,9061,181,1,69.99
4907,9062,236,6,12.99
8489,9063,161,6,199.99
2912,9064,86,2,31.99
6800,9065,205,8,24.99
9158,9065,241,1,44.99
12975,9066,122,2,27.99
12976,9067,101,2,11.99
6455,9068,162,7,199.99
8069,9068,45,4,76.99
12977,9069,245,6,24.99
12978,9070,210,1,17.99
3486,9071,200,5,16.99
3712,9071,262,4,24.99
8468,9071,239,3,24.99
8484,9072,60,3,31.99
9098,9072,30,4,76.99
8511,9073,3,2,76.99
4272,9074,139,6,33.99
12979,9075,117,6,8.99
5163,9076,71,5,7.49
12980,9077,38,8,18.99
12981,9078,93,5,7.49
326,9079,37,2,76.99
1340,9079,269,6,16.99
416,9080,13,4,59.99
4872,9080,187,7,12.99
3688,9081,240,8,17.99
6132,9081,262,5,24.99
9961,9081,74,1,7.49
12982,9082,226,1,44.99
2016,9083,133,3,12.99
7918,9083,28,8,15
393,9084,63,6,42.99
1643,9085,108,3,9.99
12983,9086,124,2,84.99
72,9087,56,4,76.99
1325,9087,113,7,9.99
12984,9088,190,1,44.99
1353,9089,5,8,21.99
6617,9090,189,5,24.99
12985,9091,162,1,199.99
12986,9092,213,1,12.99
5758,9093,113,5,9.99
12987,9094,240,3,17.99
12988,9095,147,8,15.99
6551,9096,10,2,5.49
1080,9097,169,5,379.99
1918,9097,259,8,12.99
8559,9098,103,2,7.49
517,9099,59,3,59.99
874,9099,169,1,379.99
2570,9099,269,3,16.99
12989,9100,143,8,33.99
1384,9101,176,6,69.99
6260,9101,245,4,24.99
3999,9102,262,3,24.99
6412,9102,43,6,21.99
1012,9103,31,5,18.99
6778,9103,272,8,24.99
8923,9103,78,3,31.99
493,9104,135,4,12.99
12990,9105,232,5,17.99
12991,9106,208,3,24.99
12992,9107,104,5,19.99
7386,9108,66,7,42.99
4746,9109,66,6,42.99
9387,9109,181,4,69.99
3806,9110,220,4,24.99
6283,9111,59,2,59.99
7283,9111,214,3,24.99
4265,9112,123,6,27.99
6103,9112,159,2,69.99
12993,9113,275,4,24.99
12994,9114,198,8,24.99
733,9115,151,8,69.99
9381,9116,79,7,7.49
2075,9117,274,5,24.99
4646,9117,244,4,24.99
3348,9118,15,6,15
12995,9119,71,3,7.49
12996,9120,4,6,5.49
12997,9121,252,2,16.99
12998,9122,49,8,15
12999,9123,158,5,379.99
508,9124,109,1,84.99
13000,9125,38,1,18.99
13001,9126,217,5,24.99
999,9127,117,8,8.99
13002,9128,72,8,11.99
9951,9129,153,5,199.99
13003,9130,264,6,24.99
13004,9131,61,7,19.99
13005,9132,103,8,7.49
403,9133,226,5,44.99
4407,9133,72,8,11.99
5603,9134,234,8,17.99
3570,9135,171,8,69.99
13006,9136,74,7,7.49
1183,9137,137,8,15.99
5596,9137,197,4,24.99
13007,9138,87,1,7.49
13008,9139,232,6,17.99
602,9140,219,8,24.99
13009,9141,19,8,21.99
13010,9142,108,7,9.99
3922,9143,30,2,76.99
8635,9143,232,6,17.99
8463,9144,150,6,33.99
8533,9144,55,7,18.99
2543,9145,102,1,42.99
13011,9146,161,3,199.99
3895,9147,134,2,33.99
9287,9147,276,6,24.99
2076,9148,61,1,19.99
5806,9148,23,7,18.99
1522,9149,13,5,59.99
10000,9149,252,1,16.99
6913,9150,137,2,15.99
7977,9150,52,1,21.99
5497,9151,35,6,21.99
6614,9151,195,2,24.99
13012,9152,261,5,24.99
6268,9153,49,6,15
4624,9154,91,6,19.99
8236,9154,138,1,33.99
3483,9155,118,6,8.99
7369,9155,165,8,379.99
64,9156,121,2,27.99
9638,9156,119,1,9.99
13013,9157,62,1,19.99
5751,9158,225,1,24.99
8081,9158,206,3,16.99
13014,9159,72,3,11.99
7782,9160,176,7,69.99
8611,9160,144,1,12.99
1368,9161,234,5,17.99
13015,9162,23,5,18.99
4028,9163,219,3,24.99
2391,9164,153,8,199.99
4818,9164,255,4,24.99
5901,9164,53,6,59.99
13016,9165,221,5,17.99
13017,9166,64,7,31.99
13018,9167,53,2,59.99
6013,9168,123,3,27.99
13019,9169,109,2,84.99
2556,9170,125,8,9.99
4449,9170,187,1,12.99
6895,9171,199,1,24.99
13020,9172,99,8,19.99
8867,9173,187,8,12.99
13021,9174,176,5,69.99
8029,9175,261,6,24.99
13022,9176,10,7,5.49
13023,9177,175,1,379.99
13024,9178,216,5,24.99
13025,9179,214,4,24.99
5783,9180,94,2,42.99
4009,9181,72,2,11.99
13026,9182,77,7,42.99
3621,9183,54,1,5.49
1666,9184,152,4,199.99
3591,9184,126,5,27.99
6340,9184,248,7,24.99
13027,9185,125,8,9.99
3919,9186,149,8,33.99
8788,9186,206,1,16.99
13028,9187,260,5,44.99
5055,9188,118,2,8.99
7721,9188,150,5,33.99
8041,9188,135,6,12.99
62,9189,131,5,15.99
9772,9189,279,3,44.99
13029,9190,214,2,24.99
2080,9191,10,6,5.49
7574,9191,36,5,18.99
1854,9192,84,3,11.99
6274,9192,15,7,15
13030,9193,213,7,12.99
219,9194,125,2,9.99
2657,9194,210,3,17.99
13031,9195,234,6,17.99
255,9196,6,2,18.99
13032,9197,187,6,12.99
3311,9198,92,1,42.99
4342,9198,220,4,24.99
6864,9198,59,2,59.99
13033,9199,50,6,15
13034,9200,259,3,12.99
2097,9201,261,8,24.99
6240,9201,241,5,44.99
9571,9202,196,2,44.99
13035,9203,207,7,24.99
13036,9204,82,1,11.99
9188,9205,244,3,24.99
7342,9206,127,8,9.99
9577,9207,163,8,69.99
2417,9208,219,7,24.99
7666,9209,233,5,24.99
8747,9209,97,5,31.99
13037,9210,115,5,8.99
7615,9211,31,2,18.99
8686,9211,120,3,9.99
9372,9212,34,3,76.99
13038,9213,102,3,42.99
430,9214,166,4,199.99
13039,9215,279,8,44.99
5587,9216,217,3,24.99
9791,9217,2,5,21.99
568,9218,266,2,24.99
4567,9218,197,5,24.99
129,9219,13,6,59.99
1502,9220,52,6,21.99
5805,9220,29,2,76.99
7030,9221,216,8,24.99
2222,9222,9,4,59.99
2728,9222,102,2,42.99
7755,9222,256,8,24.99
9853,9223,160,7,199.99
13040,9224,95,6,11.99
8560,9225,267,8,16.99
13041,9226,174,7,199.99
6348,9227,203,2,44.99
6403,9227,79,2,7.49
8105,9227,239,4,24.99
9637,9227,64,8,31.99
626,9228,110,5,8.99
5890,9229,161,5,199.99
1548,9230,163,5,69.99
13042,9231,256,1,24.99
4254,9232,77,8,42.99
5564,9232,75,7,42.99
878,9233,254,5,16.99
3723,9234,275,3,24.99
6765,9234,267,6,16.99
7554,9235,5,6,21.99
156,9236,217,8,24.99
13043,9237,106,3,27.99
7675,9238,10,8,5.49
8640,9238,244,3,24.99
13044,9239,223,2,24.99
13045,9240,239,3,24.99
13046,9241,233,3,24.99
664,9242,43,3,21.99
13047,9243,110,1,8.99
3532,9244,247,6,24.99
3369,9245,72,6,11.99
13048,9246,33,5,59.99
13049,9247,26,4,5.49
13050,9248,23,3,18.99
7162,9249,36,3,18.99
886,9250,53,8,59.99
5367,9250,63,3,42.99
6175,9250,118,1,8.99
6388,9250,130,2,15.99
3656,9251,169,3,379.99
13051,9252,260,6,44.99
7057,9253,253,8,24.99
13052,9254,168,8,199.99
922,9255,106,2,27.99
6852,9256,189,4,24.99
355,9257,112,5,84.99
300,9258,206,1,16.99
1531,9259,172,8,379.99
2094,9260,89,3,7.49
8137,9261,192,4,24.99
13053,9262,238,8,24.99
263,9263,278,5,12.99
1440,9263,244,2,24.99
6758,9263,116,4,8.99
9089,9263,278,7,12.99
2444,9264,178,7,69.99
154,9265,45,2,76.99
2520,9265,5,3,21.99
7512,9265,239,3,24.99
1425,9266,18,4,18.99
6399,9266,133,5,12.99
2707,9267,80,5,11.99
4094,9267,259,2,12.99
13054,9268,73,5,31.99
13055,9269,237,3,16.99
7596,9270,265,8,24.99
995,9271,129,1,15.99
3669,9271,204,6,24.99
8763,9272,240,4,17.99
9872,9272,81,8,19.99
2074,9273,127,6,9.99
5049,9273,67,8,11.99
1761,9274,49,2,15
5880,9275,130,5,15.99
7860,9276,94,2,42.99
5323,9277,201,2,24.99
1,9278,58,2,15
1633,9278,239,6,24.99
5768,9278,229,2,12.99
5832,9279,226,1,44.99
5827,9280,17,2,5.49
13056,9281,150,8,33.99
1734,9282,28,7,15
7576,9282,65,5,31.99
13057,9283,42,7,15
1497,9284,102,2,42.99
13058,9285,205,6,24.99
13059,9286,40,4,5.49
2256,9287,262,3,24.99
4306,9287,7,2,59.99
3772,9288,274,5,24.99
13060,9289,138,7,33.99
13061,9290,167,8,69.99
6387,9291,157,4,69.99
9050,9292,75,4,42.99
13062,9293,71,7,7.49
1481,9294,219,4,24.99
8857,9294,160,2,199.99
6946,9295,74,6,7.49
2635,9296,255,2,24.99
6500,9296,23,8,18.99
13063,9297,109,2,84.99
3203,9298,86,7,31.99
1550,9299,99,3,19.99
13064,9300,9,3,59.99
5741,9301,133,1,12.99
6881,9301,111,6,8.99
13065,9302,70,2,31.99
13066,9303,183,1,69.99
13067,9304,256,7,24.99
1207,9305,212,2,16.99
13068,9306,178,4,69.99
6730,9307,32,3,76.99
13069,9308,85,5,42.99
2104,9309,11,1,18.99
2224,9310,154,8,379.99
13070,9311,221,2,17.99
5888,9312,141,2,33.99
13071,9313,191,3,12.99
9335,9314,181,4,69.99
13072,9315,239,2,24.99
13073,9316,251,6,44.99
13074,9317,144,7,12.99
723,9318,76,5,11.99
8090,9318,150,6,33.99
13075,9319,170,4,379.99
7869,9320,124,3,84.99
6282,9321,101,2,11.99
3209,9322,247,3,24.99
3982,9322,249,1,24.99
7620,9323,215,7,17.99
3433,9324,75,2,42.99
13076,9325,52,1,21.99
1896,9326,237,5,16.99
3529,9326,45,8,76.99
13077,9327,36,6,18.99
1420,9328,252,5,16.99
8192,9329,250,4,24.99
9235,9329,275,3,24.99
13078,9330,195,3,24.99
4401,9331,186,1,16.99
1144,9332,14,5,5.49
9181,9332,174,6,199.99
1662,9333,133,7,12.99
2258,9333,113,1,9.99
4573,9333,39,1,59.99
1931,9334,135,5,12.99
6464,9334,253,6,24.99
13079,9335,106,5,27.99
1649,9336,118,4,8.99
2398,9336,19,7,21.99
8989,9336,267,4,16.99
13080,9337,17,6,5.49
808,9338,134,8,33.99
196,9339,165,5,379.99
9461,9340,254,4,16.99
5465,9341,49,2,15
13081,9342,236,1,12.99
13082,9343,114,5,9.99
366,9344,199,8,24.99
13083,9345,148,4,12.99
5316,9346,190,1,44.99
13084,9347,127,6,9.99
2227,9348,204,1,24.99
13085,9349,251,6,44.99
13086,9350,25,8,21.99
13087,9351,28,7,15
13088,9352,54,2,5.49
13089,9353,141,8,33.99
8500,9354,65,4,31.99
7265,9355,217,4,24.99
8924,9355,1,6,18.99
4597,9356,215,8,17.99
8905,9356,164,1,199.99
9920,9356,239,8,24.99
3595,9357,100,1,19.99
9296,9358,222,5,12.99
13090,9359,203,8,44.99
13091,9360,196,4,44.99
13092,9361,258,7,24.99
1994,9362,90,5,11.99
6205,9362,117,7,8.99
7915,9363,46,2,21.99
8614,9363,228,5,24.99
9160,9363,73,2,31.99
1426,9364,81,4,19.99
5102,9365,160,6,199.99
7663,9366,113,2,9.99
4537,9367,92,6,42.99
6368,9367,198,3,24.99
7613,9367,97,8,31.99
8936,9367,171,2,69.99
3557,9368,212,1,16.99
5594,9368,277,6,12.99
6670,9368,73,8,31.99
1064,9369,235,5,16.99
1045,9370,183,5,69.99
8807,9370,183,7,69.99
13093,9371,218,2,12.99
8643,9372,77,4,42.99
5361,9373,9,5,59.99
6761,9373,137,5,15.99
7323,9374,136,2,15.99
8624,9374,262,6,24.99
13094,9375,7,7,59.99
1698,9376,183,2,69.99
13095,9377,82,4,11.99
4676,9378,19,4,21.99
8326,9378,213,1,12.99
13096,9379,65,2,31.99
374,9380,113,1,9.99
8234,9380,270,3,24.99
2645,9381,206,8,16.99
682,9382,90,7,11.99
13097,9383,76,3,11.99
13098,9384,147,6,15.99
4974,9385,181,3,69.99
13099,9386,251,4,44.99
13100,9387,85,1,42.99
13101,9388,75,1,42.99
5192,9389,278,2,12.99
7591,9389,233,2,24.99
5503,9390,103,5,7.49
7590,9391,148,4,12.99
1382,9392,131,4,15.99
4388,9393,170,8,379.99
302,9394,41,3,15
13102,9395,80,3,11.99
1418,9396,98,3,11.99
9451,9397,195,3,24.99
6616,9398,97,6,31.99
2891,9399,1,5,18.99
9496,9399,276,7,24.99
8024,9400,70,7,31.99
13103,9401,145,8,15.99
13104,9402,222,3,12.99
5054,9403,260,5,44.99
8723,9403,17,6,5.49
6824,9404,265,2,24.99
295,9405,8,3,21.99
2639,9405,135,3,12.99
4376,9405,107,4,84.99
7820,9405,188,2,17.99
277,9406,180,6,199.99
6378,9406,234,8,17.99
13105,9407,81,5,19.99
1030,9408,214,3,24.99
9274,9408,251,6,44.99
13106,9409,142,8,12.99
13107,9410,25,5,21.99
1680,9411,80,4,11.99
8444,9411,265,5,24.99
13108,9412,126,4,27.99
318,9413,41,7,15
1534,9414,121,4,27.99
6100,9415,97,5,31.99
6308,9415,268,8,24.99
8824,9415,273,2,24.99
1995,9416,234,4,17.99
3659,9416,32,4,76.99
3512,9417,77,5,42.99
4026,9417,127,5,9.99
13109,9418,46,6,21.99
13110,9419,242,2,17.99
13111,9420,171,8,69.99
13112,9421,56,2,76.99
13113,9422,136,2,15.99
2866,9423,67,3,11.99
4297,9423,274,2,24.99
13114,9424,37,1,76.99
6826,9425,256,3,24.99
7339,9426,171,7,69.99
9128,9427,279,2,44.99
13115,9428,197,8,24.99
1448,9429,267,1,16.99
13116,9430,68,8,11.99
13117,9431,119,2,9.99
2301,9432,176,6,69.99
8831,9432,202,7,17.99
13118,9433,239,2,24.99
13119,9434,141,2,33.99
3355,9435,201,4,24.99
7629,9435,5,2,21.99
7079,9436,21,1,18.99
5215,9437,191,2,12.99
13120,9438,4,6,5.49
13121,9439,65,6,31.99
13122,9440,13,2,59.99
3629,9441,172,8,379.99
4334,9441,214,7,24.99
6002,9441,188,7,17.99
1832,9442,202,3,17.99
5180,9443,80,2,11.99
8737,9443,50,7,15
6700,9444,272,4,24.99
4396,9445,193,1,17.99
7556,9446,238,5,24.99
13123,9447,260,8,44.99
13124,9448,97,1,31.99
13125,9449,263,6,24.99
13126,9450,149,8,33.99
1870,9451,49,7,15
3266,9451,239,6,24.99
3590,9451,93,4,7.49
6094,9451,208,8,24.99
7025,9452,278,7,12.99
9665,9453,78,1,31.99
1282,9454,102,7,42.99
3336,9454,222,3,12.99
13127,9455,60,5,31.99
7508,9456,122,4,27.99
13128,9457,89,7,7.49
13129,9458,198,5,24.99
7509,9459,224,4,24.99
7790,9459,229,6,12.99
6804,9460,110,5,8.99
6869,9460,29,2,76.99
7106,9461,56,7,76.99
890,9462,213,8,12.99
7415,9462,5,6,21.99
2752,9463,240,2,17.99
5190,9463,162,4,199.99
9107,9464,130,2,15.99
1363,9465,86,7,31.99
1517,9465,166,4,199.99
3687,9465,106,4,27.99
7399,9465,146,8,12.99
6104,9466,97,3,31.99
6275,9467,169,4,379.99
7664,9467,65,8,31.99
13130,9468,238,1,24.99
13131,9469,73,5,31.99
3718,9470,74,4,7.49
4944,9470,148,6,12.99
13132,9471,156,7,199.99
7425,9472,86,7,31.99
7909,9473,124,2,84.99
13133,9474,144,3,12.99
6706,9475,279,7,44.99
8655,9475,100,1,19.99
3235,9476,271,4,24.99
4648,9477,129,6,15.99
1778,9478,94,7,42.99
2497,9478,208,3,24.99
7863,9479,217,4,24.99
7906,9479,231,7,24.99
8226,9480,237,8,16.99
9345,9480,54,1,5.49
13134,9481,8,7,21.99
13135,9482,179,2,379.99
3744,9483,78,1,31.99
8744,9483,143,7,33.99
9636,9483,93,7,7.49
2903,9484,180,4,199.99
4014,9484,183,5,69.99
7179,9484,231,4,24.99
13136,9485,244,1,24.99
5160,9486,63,8,42.99
5738,9487,129,7,15.99
2685,9488,83,6,7.49
4011,9488,219,6,24.99
13137,9489,184,6,24.99
13138,9490,5,4,21.99
13139,9491,279,5,44.99
2461,9492,114,2,9.99
5434,9492,181,3,69.99
3223,9493,184,5,24.99
4549,9494,19,5,21.99
4348,9495,179,5,379.99
9127,9495,265,7,24.99
13140,9496,21,6,18.99
13141,9497,57,2,76.99
13142,9498,25,4,21.99
7430,9499,101,6,11.99
8017,9499,211,8,24.99
7081,9500,196,4,44.99
13143,9501,175,6,379.99
121,9502,248,4,24.99
5353,9502,82,3,11.99
8869,9502,236,7,12.99
1128,9503,239,8,24.99
320,9504,195,3,24.99
6822,9505,237,2,16.99
13144,9506,267,5,16.99
7451,9507,239,8,24.99
13145,9508,40,1,5.49
3569,9509,209,1,24.99
5868,9509,131,5,15.99
885,9510,266,3,24.99
4538,9510,210,6,17.99
9218,9510,200,6,16.99
6894,9511,7,7,59.99
13146,9512,274,7,24.99
2820,9513,272,5,24.99
8465,9513,124,6,84.99
9777,9513,180,5,199.99
7027,9514,76,6,11.99
5416,9515,202,4,17.99
1516,9516,149,3,33.99
3808,9516,7,3,59.99
8346,9516,97,1,31.99
13147,9517,23,5,18.99
13148,9518,10,1,5.49
13149,9519,21,4,18.99
2014,9520,187,4,12.99
3454,9520,70,2,31.99
3936,9520,131,8,15.99
5026,9521,92,6,42.99
13150,9522,108,5,9.99
1435,9523,248,3,24.99
13151,9524,267,8,16.99
2422,9525,226,1,44.99
3127,9525,98,6,11.99
5433,9525,236,7,12.99
13152,9526,191,5,12.99
13153,9527,203,8,44.99
13154,9528,58,4,15
13155,9529,272,3,24.99
13156,9530,221,8,17.99
6171,9531,93,7,7.49
13157,9532,264,4,24.99
4585,9533,228,6,24.99
1174,9534,143,1,33.99
13158,9535,97,6,31.99
5549,9536,258,4,24.99
7129,9536,91,7,19.99
5654,9537,216,3,24.99
13159,9538,189,3,24.99
1547,9539,261,5,24.99
8577,9539,35,4,21.99
13160,9540,67,1,11.99
13161,9541,58,3,15
1226,9542,77,6,42.99
6570,9542,259,2,12.99
6860,9543,61,1,19.99
1379,9544,112,6,84.99
5711,9544,224,4,24.99
7903,9545,137,8,15.99
2351,9546,96,8,19.99
4737,9547,153,1,199.99
6286,9547,167,4,69.99
6040,9548,134,8,33.99
13162,9549,217,5,24.99
3103,9550,54,7,5.49
4724,9550,221,8,17.99
6161,9551,253,8,24.99
7397,9552,103,4,7.49
7922,9553,81,6,19.99
9622,9553,115,8,8.99
1141,9554,254,2,16.99
6492,9554,264,3,24.99
13163,9555,107,3,84.99
13164,9556,157,5,69.99
13165,9557,248,1,24.99
9073,9558,179,3,379.99
4054,9559,149,2,33.99
5583,9559,279,3,44.99
7392,9560,113,8,9.99
2660,9561,73,3,31.99
7538,9562,125,4,9.99
13166,9563,194,1,16.99
13167,9564,191,3,12.99
13168,9565,152,1,199.99
3791,9566,4,6,5.49
6952,9566,17,7,5.49
2642,9567,94,7,42.99
2456,9568,70,8,31.99
5713,9568,141,5,33.99
13169,9569,165,7,379.99
13170,9570,86,5,31.99
13171,9571,8,3,21.99
13172,9572,104,1,19.99
433,9573,250,3,24.99
648,9574,240,4,17.99
9553,9574,105,4,9.99
1651,9575,42,2,15
4095,9575,243,5,24.99
5449,9575,95,3,11.99
7715,9575,174,3,199.99
3148,9576,242,4,17.99
8388,9576,4,4,5.49
5247,9577,142,2,12.99
7601,9578,102,7,42.99
9818,9579,232,1,17.99
231,9580,160,5,199.99
2772,9580,212,6,16.99
5229,9580,222,3,12.99
6052,9580,89,5,7.49
13173,9581,178,2,69.99
13174,9582,74,3,7.49
1598,9583,218,2,12.99
7686,9583,39,5,59.99
13175,9584,129,2,15.99
9586,9585,131,7,15.99
4327,9586,41,5,15
8699,9586,85,8,42.99
13176,9587,231,2,24.99
2580,9588,186,3,16.99
9946,9588,258,2,24.99
3012,9589,45,3,76.99
3916,9590,275,6,24.99
4280,9591,17,6,5.49
1395,9592,153,5,199.99
7009,9593,234,6,17.99
8283,9593,190,1,44.99
5482,9594,212,6,16.99
5411,9595,93,3,7.49
4122,9596,196,1,44.99
5157,9596,240,1,17.99
5347,9596,270,1,24.99
6739,9596,57,1,76.99
9354,9596,23,4,18.99
3820,9597,39,1,59.99
7541,9597,16,2,21.99
1410,9598,110,4,8.99
13177,9599,117,6,8.99
1647,9600,239,2,24.99
4668,9600,176,1,69.99
2925,9601,89,5,7.49
8922,9601,216,1,24.99
13178,9602,265,5,24.99
2832,9603,200,7,16.99
3049,9603,53,6,59.99
4146,9603,151,3,69.99
13179,9604,169,4,379.99
4453,9605,46,4,21.99
7286,9605,68,8,11.99
13180,9606,90,6,11.99
1788,9607,49,8,15
4456,9607,186,3,16.99
5113,9607,193,8,17.99
9915,9608,104,6,19.99
2015,9609,213,4,12.99
7050,9609,111,7,8.99
3766,9610,50,1,15
6536,9611,12,7,15
6788,9611,179,1,379.99
8988,9611,72,8,11.99
13181,9612,180,4,199.99
13182,9613,2,5,21.99
1229,9614,137,3,15.99
5127,9615,22,5,18.99
3757,9616,41,5,15
4238,9616,163,3,69.99
