order_id,customer_id,order_total,payment_type,order_status,order_date
9500,912,179.96,Gift Card,Completed,4/27/2024
9501,1064,2279.94,Debit Card,Refunded,7/4/2024
9502,200,226.86,PayPal,Cancelled,1/29/2024
9503,132,199.92,PayPal,Refunded,2/4/2024
9504,137,74.97,Gift Card,Cancelled,3/30/2024
9505,1027,33.98,Debit Card,Completed,9/27/2024
9506,982,84.95,PayPal,Pending,7/13/2024
9507,881,199.92,Gift Card,Refunded,6/6/2024
9508,395,5.49,PayPal,Cancelled,8/3/2024
9509,332,104.94,Credit Card,Refunded,4/4/2024
9510,334,284.85,PayPal,Cancelled,10/19/2024
9511,480,419.93,Debit Card,Cancelled,5/26/2024
9512,694,174.93,Credit Card,Pending,6/4/2024
9513,809,1634.84,Debit Card,Cancelled,6/2/2024
9514,1076,71.94,Gift Card,Cancelled,7/26/2024
9515,1162,71.96,Debit Card,Cancelled,6/29/2024
9516,66,313.93,PayPal,Completed,12/7/2024
9517,31,94.95,Debit Card,Completed,12/15/2024
9518,345,5.49,PayPal,Completed,4/20/2024
9519,876,75.96,Credit Card,Completed,5/7/2024
9520,789,243.86,Credit Card,Cancelled,8/28/2024
9521,477,257.94,Credit Card,Completed,6/6/2024
9522,399,49.95,Credit Card,Cancelled,12/10/2024
9523,1143,74.97,Credit Card,Cancelled,9/22/2024
9524,791,135.92,Debit Card,Pending,2/22/2024
9525,839,207.86,Debit Card,Completed,9/27/2024
9526,300,64.95,PayPal,Completed,11/17/2024
9527,174,359.92,Debit Card,Pending,12/20/2024
9528,618,60,PayPal,Pending,5/25/2024
9529,1003,74.97,PayPal,Cancelled,11/12/2024
9530,633,143.92,Gift Card,Refunded,6/10/2024
9531,290,52.43,PayPal,Refunded,5/13/2024
9532,261,99.96,Credit Card,Refunded,9/17/2024
9533,215,149.94,Credit Card,Completed,4/14/2024
9534,1049,33.99,Debit Card,Refunded,8/30/2024
9535,41,191.94,Credit Card,Pending,11/2/2024
9536,413,239.89,PayPal,Completed,3/2/2024
9537,233,74.97,Gift Card,Completed,8/16/2024
9538,472,74.97,PayPal,Cancelled,4/1/2024
9539,532,212.91,Debit Card,Completed,3/27/2024
9540,211,11.99,PayPal,Refunded,4/10/2024
9541,456,45,Credit Card,Cancelled,6/12/2024
9542,380,283.92,Gift Card,Pending,8/28/2024
9543,676,19.99,Gift Card,Pending,11/24/2024
9544,1165,609.9,PayPal,Cancelled,2/28/2024
9545,808,127.92,Credit Card,Refunded,1/15/2024
9546,862,159.92,PayPal,Pending,4/23/2024
9547,730,479.95,Gift Card,Completed,2/12/2024
9548,688,271.92,PayPal,Completed,4/18/2024
9549,62,124.95,Credit Card,Cancelled,9/18/2024
9550,1131,182.35,Gift Card,Completed,1/1/2024
9551,205,199.92,Gift Card,Refunded,12/29/2024
9552,545,29.96,Credit Card,Pending,10/16/2024
9553,430,191.86,Debit Card,Cancelled,7/2/2024
9554,719,108.95,Debit Card,Completed,11/17/2024
9555,394,254.97,Debit Card,Refunded,9/20/2024
9556,1082,349.95,PayPal,Refunded,6/22/2024
9557,616,24.99,PayPal,Pending,4/25/2024
9558,1043,1139.97,PayPal,Cancelled,4/10/2024
9559,1120,202.95,PayPal,Cancelled,2/3/2024
9560,913,79.92,Debit Card,Cancelled,8/26/2024
9561,554,95.97,Gift Card,Cancelled,2/4/2024
9562,114,39.96,Credit Card,Cancelled,6/16/2024
9563,986,16.99,PayPal,Pending,10/3/2024
9564,992,38.97,Debit Card,Cancelled,9/26/2024
9565,216,199.99,Gift Card,Completed,2/14/2024
9566,501,71.37,Debit Card,Completed,8/22/2024
9567,461,300.93,Gift Card,Pending,9/11/2024
9568,1050,425.87,Gift Card,Cancelled,6/8/2024
9569,1100,2659.93,Credit Card,Refunded,10/5/2024
9570,452,159.95,Credit Card,Cancelled,7/24/2024
9571,695,65.97,Debit Card,Refunded,11/14/2024
9572,493,19.99,Gift Card,Completed,3/18/2024
9573,1165,74.97,PayPal,Cancelled,7/15/2024
9574,125,111.92,Credit Card,Pending,7/31/2024
9575,703,790.89,PayPal,Completed,6/5/2024
9576,686,93.92,PayPal,Refunded,9/27/2024
9577,641,25.98,PayPal,Completed,6/22/2024
9578,566,300.93,Debit Card,Refunded,5/7/2024
9579,823,17.99,Gift Card,Refunded,11/15/2024
9580,743,1178.31,Debit Card,Pending,1/20/2024
9581,340,139.98,Debit Card,Refunded,10/22/2024
9582,593,22.47,PayPal,Pending,5/26/2024
9583,257,325.93,Gift Card,Completed,5/30/2024
9584,476,31.98,Credit Card,Completed,11/15/2024
9585,1150,111.93,Gift Card,Completed,4/24/2024
9586,516,418.92,Gift Card,Completed,10/18/2024
9587,384,49.98,Debit Card,Cancelled,9/6/2024
9588,316,100.95,Credit Card,Completed,11/13/2024
9589,606,230.97,Gift Card,Cancelled,6/27/2024
9590,568,149.94,Credit Card,Pending,5/17/2024
9591,598,32.94,PayPal,Pending,12/21/2024
9592,1129,999.95,Gift Card,Refunded,7/20/2024
9593,549,152.93,Gift Card,Cancelled,1/1/2024
9594,203,101.94,PayPal,Pending,5/15/2024
9595,2,22.47,PayPal,Refunded,8/5/2024
9596,751,240.92,Credit Card,Cancelled,6/1/2024
9597,240,103.97,Debit Card,Completed,1/31/2024
9598,230,35.96,PayPal,Pending,5/27/2024
9599,922,53.94,PayPal,Completed,5/23/2024
9600,967,119.97,Gift Card,Cancelled,3/29/2024
9601,552,62.44,Gift Card,Completed,9/26/2024
9602,927,124.95,Debit Card,Pending,12/12/2024
9603,1147,688.84,Credit Card,Completed,1/10/2024
9604,393,1519.96,Debit Card,Refunded,7/20/2024
9605,288,183.88,Debit Card,Cancelled,7/22/2024
9606,1067,71.94,Credit Card,Refunded,4/25/2024
9607,700,314.89,Credit Card,Pending,4/22/2024
9608,853,119.94,Credit Card,Cancelled,7/7/2024
9609,983,114.89,Gift Card,Cancelled,6/25/2024
9610,898,15,Debit Card,Refunded,12/13/2024
9611,650,580.91,Credit Card,Cancelled,12/3/2024
9612,584,799.96,Credit Card,Cancelled,12/14/2024
9613,536,109.95,Gift Card,Refunded,5/11/2024
9614,635,47.97,Credit Card,Pending,4/2/2024
9615,1125,94.95,Credit Card,Pending,6/11/2024
9616,417,284.97,Debit Card,Pending,11/19/2024
9617,497,14.98,Debit Card,Cancelled,10/21/2024
9618,312,75,Gift Card,Pending,3/12/2024
9619,400,143.92,Credit Card,Refunded,4/16/2024
9620,22,76.99,Debit Card,Completed,1/5/2024
9621,897,346.89,Credit Card,Completed,11/4/2024
9622,262,853.93,Debit Card,Completed,9/1/2024
9623,1082,359.92,Credit Card,Cancelled,12/27/2024
9624,175,172.9,Credit Card,Cancelled,11/22/2024
9625,24,19.98,Debit Card,Pending,8/21/2024
9626,783,821.95,PayPal,Completed,9/18/2024
9627,1155,370.86,Credit Card,Pending,11/11/2024
9628,655,71.94,PayPal,Completed,3/18/2024
9629,823,314.93,Credit Card,Refunded,6/8/2024
9630,479,124.95,PayPal,Pending,11/6/2024
9631,798,101.94,Debit Card,Pending,9/20/2024
9632,344,124.95,Gift Card,Cancelled,9/16/2024
9633,226,135.92,Credit Card,Refunded,3/23/2024
9634,662,18.99,Credit Card,Cancelled,10/4/2024
9635,569,15.99,Gift Card,Refunded,6/18/2024
9636,1131,2659.93,PayPal,Cancelled,12/16/2024
9637,1018,59.94,Gift Card,Completed,7/10/2024
9638,621,149.94,PayPal,Completed,11/15/2024
9639,379,149.94,Debit Card,Pending,11/11/2024
9640,414,149.94,Debit Card,Pending,6/16/2024
9641,517,25.98,Debit Card,Refunded,1/18/2024
9642,709,52.43,Debit Card,Cancelled,7/29/2024
9643,1105,498.88,PayPal,Cancelled,3/21/2024
9644,599,99.96,PayPal,Refunded,6/16/2024
9645,777,8.99,PayPal,Refunded,9/11/2024
9646,1035,1899.95,Gift Card,Completed,4/23/2024
9647,666,83.97,PayPal,Completed,9/30/2024
9648,1070,174.93,Debit Card,Refunded,2/3/2024
9649,143,139.93,Debit Card,Refunded,10/21/2024
9650,287,267.89,Debit Card,Refunded,7/12/2024
9651,505,23.98,Debit Card,Cancelled,10/23/2024
9652,709,132.93,PayPal,Cancelled,2/14/2024
9653,788,83.97,Credit Card,Cancelled,10/19/2024
9654,595,89.95,Credit Card,Pending,10/28/2024
9655,421,79.96,Credit Card,Completed,8/16/2024
9656,482,12.99,Gift Card,Refunded,8/31/2024
9657,941,319.91,Credit Card,Cancelled,9/17/2024
9658,164,4585.86,Credit Card,Cancelled,4/18/2024
9659,830,153.93,Debit Card,Refunded,9/1/2024
9660,330,107.94,Gift Card,Pending,4/6/2024
9661,988,50.97,Credit Card,Refunded,5/8/2024
9662,547,492.84,Gift Card,Pending,7/11/2024
9663,668,149.94,Credit Card,Pending,10/15/2024
9664,354,26.97,Debit Card,Refunded,2/14/2024
9665,152,98.95,PayPal,Refunded,8/8/2024
9666,1002,56.97,Debit Card,Pending,10/8/2024
9667,664,461.94,PayPal,Pending,7/7/2024
9668,639,271.92,Debit Card,Refunded,4/21/2024
9669,87,751.86,Debit Card,Refunded,6/5/2024
9670,891,174.93,Credit Card,Cancelled,3/20/2024
9671,1010,32.94,PayPal,Completed,6/7/2024
9672,698,169.95,Debit Card,Refunded,11/16/2024
9673,895,174.93,Debit Card,Completed,1/16/2024
9674,926,18.99,Debit Card,Completed,6/16/2024
9675,434,202.89,Credit Card,Pending,12/25/2024
9676,364,15.99,Debit Card,Cancelled,4/8/2024
9677,420,299.95,Debit Card,Pending,10/1/2024
9678,415,24.99,Credit Card,Refunded,7/2/2024
9679,874,1199.94,Debit Card,Pending,1/8/2024
9680,727,139.98,Credit Card,Cancelled,9/19/2024
9681,324,237.93,Debit Card,Completed,12/6/2024
9682,810,483.89,Debit Card,Cancelled,9/4/2024
9683,24,279.96,Gift Card,Pending,10/28/2024
9684,716,90.93,Debit Card,Pending,2/11/2024
9685,355,84.95,Credit Card,Completed,1/27/2024
9686,974,43.92,Debit Card,Refunded,1/5/2024
9687,474,171.96,Debit Card,Cancelled,7/21/2024
9688,542,119.4,Debit Card,Pending,8/19/2024
9689,412,359.94,PayPal,Refunded,5/21/2024
9690,85,415.89,Gift Card,Cancelled,5/26/2024
9691,1064,186.89,Debit Card,Completed,11/4/2024
9692,994,31.99,Debit Card,Cancelled,2/8/2024
9693,1028,314.93,Credit Card,Completed,7/28/2024
9694,876,77.94,PayPal,Refunded,12/13/2024
9695,650,799.96,Credit Card,Cancelled,4/18/2024
9696,538,223.92,Credit Card,Pending,2/2/2024
9697,563,769.9,PayPal,Completed,12/18/2024
9698,490,24.99,Debit Card,Refunded,5/4/2024
9699,181,35.97,Gift Card,Completed,1/24/2024
9700,802,124.95,Credit Card,Cancelled,2/13/2024
9701,937,213.96,PayPal,Completed,1/15/2024
9702,425,187.92,PayPal,Cancelled,5/26/2024
9703,730,182.42,Credit Card,Refunded,5/30/2024
9704,993,149.94,Credit Card,Pending,4/16/2024
9705,721,951.88,Credit Card,Cancelled,8/3/2024
9706,46,199.92,Gift Card,Refunded,12/21/2024
9707,579,299.95,PayPal,Pending,7/5/2024
9708,641,19.98,PayPal,Pending,5/7/2024
9709,636,26.97,Credit Card,Refunded,6/6/2024
9710,1044,259.92,Gift Card,Completed,1/5/2024
9711,322,671.81,Debit Card,Completed,12/18/2024
9712,239,71.96,Gift Card,Refunded,11/11/2024
9713,370,44.95,Gift Card,Completed,9/3/2024
9714,1041,279.96,Gift Card,Pending,5/8/2024
9715,514,17.99,Credit Card,Refunded,6/20/2024
9716,409,599.97,Credit Card,Pending,3/2/2024
9717,450,199.92,Debit Card,Refunded,5/15/2024
9718,492,109.91,Debit Card,Refunded,4/5/2024
9719,495,1399.93,Credit Card,Completed,12/15/2024
9720,896,348.91,Gift Card,Pending,1/27/2024
9721,1017,209.97,Gift Card,Completed,2/3/2024
9722,1019,49.98,Credit Card,Cancelled,1/31/2024
9723,348,63.96,PayPal,Completed,10/9/2024
9724,245,167.94,Gift Card,Completed,2/21/2024
9725,679,64.95,PayPal,Cancelled,7/30/2024
9726,202,195.93,PayPal,Completed,9/20/2024
9727,457,74.97,Credit Card,Pending,4/28/2024
9728,387,134.97,Credit Card,Pending,5/26/2024
9729,939,74.97,Debit Card,Completed,5/3/2024
9730,499,78.99,Gift Card,Cancelled,2/21/2024
9731,84,167.92,Credit Card,Completed,8/6/2024
9732,131,201.93,Credit Card,Pending,11/28/2024
9733,272,999.95,Debit Card,Pending,4/20/2024
9734,457,494.93,PayPal,Cancelled,12/29/2024
9735,611,24.99,Credit Card,Cancelled,5/24/2024
9736,960,63.96,Gift Card,Completed,12/30/2024
9737,422,74.97,Debit Card,Refunded,8/30/2024
9738,959,59.99,Gift Card,Refunded,8/28/2024
9739,534,127.96,Debit Card,Refunded,10/22/2024
9740,725,359.92,Debit Card,Completed,10/16/2024
9741,919,103.92,Credit Card,Cancelled,3/11/2024
9742,585,254.97,Credit Card,Refunded,2/8/2024
9743,662,5.49,PayPal,Pending,4/19/2024
9744,976,139.95,Gift Card,Refunded,8/8/2024
9745,945,599.97,Gift Card,Completed,2/16/2024
9746,1137,38.43,PayPal,Completed,1/8/2024
9747,245,74.97,Debit Card,Pending,5/18/2024
9748,499,38.97,Gift Card,Completed,12/17/2024
9749,1064,269.94,PayPal,Refunded,12/4/2024
9750,647,419.94,Gift Card,Refunded,7/3/2024
9751,1007,69.99,PayPal,Cancelled,2/21/2024
9752,822,1599.92,Debit Card,Refunded,2/28/2024
9753,415,212.91,Credit Card,Pending,5/16/2024
9754,1003,24.99,Gift Card,Cancelled,5/16/2024
9755,308,343.92,Credit Card,Refunded,8/19/2024
9756,174,29.97,PayPal,Pending,8/4/2024
9757,750,25.98,Gift Card,Refunded,4/5/2024
9758,867,9.99,Credit Card,Cancelled,7/3/2024
9759,1121,454.87,Gift Card,Refunded,3/1/2024
9760,55,132.93,PayPal,Cancelled,10/17/2024
9761,426,728.86,Credit Card,Refunded,10/27/2024
9762,104,127.4,Debit Card,Pending,1/10/2024
9763,622,44.96,PayPal,Cancelled,11/9/2024
9764,502,1599.92,Debit Card,Completed,8/19/2024
9765,673,134.97,Credit Card,Completed,10/19/2024
9766,1076,330.82,PayPal,Cancelled,6/29/2024
9767,1026,118.93,PayPal,Pending,7/24/2024
9768,712,3039.92,PayPal,Pending,10/28/2024
9769,280,599.97,Gift Card,Completed,1/5/2024
9770,1011,63.98,Gift Card,Pending,9/20/2024
9771,758,71.96,Credit Card,Cancelled,3/6/2024
9772,49,69.93,Credit Card,Refunded,3/24/2024
9773,447,74.97,Gift Card,Cancelled,1/23/2024
9774,593,118.93,Gift Card,Completed,11/6/2024
9775,293,167.94,Credit Card,Completed,5/26/2024
9776,248,63.96,Gift Card,Refunded,4/17/2024
9777,1143,139.93,Debit Card,Pending,6/11/2024
9778,702,404.91,Debit Card,Refunded,11/7/2024
9779,164,203.94,PayPal,Refunded,10/3/2024
9780,694,90,PayPal,Pending,12/12/2024
9781,538,65.97,Debit Card,Refunded,7/30/2024
9782,936,38.97,PayPal,Refunded,6/26/2024
9783,826,149.94,Gift Card,Refunded,7/5/2024
9784,426,23.98,PayPal,Refunded,2/11/2024
9785,843,84.95,Debit Card,Pending,7/27/2024
9786,1015,1910.93,Gift Card,Completed,8/7/2024
9787,603,42.99,Debit Card,Pending,10/29/2024
9788,512,361.94,Debit Card,Cancelled,7/28/2024
9789,951,159.9,Credit Card,Cancelled,3/5/2024
9790,431,235.9,Debit Card,Cancelled,5/18/2024
9791,1007,179.96,Debit Card,Completed,3/30/2024
9792,1119,124.95,Debit Card,Completed,11/3/2024
9793,223,1639.89,PayPal,Cancelled,4/4/2024
9794,24,17.98,Debit Card,Refunded,9/27/2024
9795,180,576.39,Gift Card,Pending,1/2/2024
9796,506,335.87,Gift Card,Cancelled,3/18/2024
9797,359,274.86,Credit Card,Refunded,9/6/2024
9798,1022,103.92,PayPal,Pending,2/28/2024
9799,391,118.93,Gift Card,Pending,9/24/2024
9800,969,70.44,PayPal,Completed,1/19/2024
9801,274,12.99,Credit Card,Pending,2/24/2024
9802,514,77.94,Credit Card,Pending,8/20/2024
9803,1011,1124.9,Debit Card,Refunded,7/15/2024
9804,1131,149.94,Credit Card,Completed,8/31/2024
9805,823,199.92,Credit Card,Cancelled,12/12/2024
9806,97,255.92,Gift Card,Pending,10/6/2024
9807,235,389.93,Debit Card,Refunded,4/7/2024
9808,454,16.99,PayPal,Cancelled,10/21/2024
9809,409,1412.92,Credit Card,Refunded,12/19/2024
9810,379,38.97,Credit Card,Cancelled,6/1/2024
9811,732,99.96,PayPal,Pending,3/29/2024
9812,567,199.92,PayPal,Pending,10/30/2024
9813,873,349.86,Credit Card,Completed,11/11/2024
9814,621,538.93,PayPal,Completed,9/23/2024
9815,106,1139.97,Gift Card,Pending,1/20/2024
9816,805,713.86,Credit Card,Refunded,1/26/2024
9817,654,159.92,Debit Card,Completed,2/23/2024
9818,747,184.91,Debit Card,Pending,2/4/2024
9819,849,84.95,PayPal,Pending,8/14/2024
9820,848,246.87,Credit Card,Pending,5/7/2024
9821,996,150.93,Gift Card,Completed,12/24/2024
9822,13,2354.94,Debit Card,Cancelled,3/9/2024
9823,138,599.97,Debit Card,Refunded,1/6/2024
9824,815,59.92,Gift Card,Refunded,7/21/2024
9825,18,88.95,Gift Card,Pending,9/22/2024
9826,1141,212.88,Debit Card,Refunded,6/18/2024
9827,882,84.95,Credit Card,Refunded,7/7/2024
9828,965,30,Debit Card,Pending,8/31/2024
9829,122,24.99,Gift Card,Refunded,12/25/2024
9830,1014,208.87,PayPal,Pending,5/30/2024
9831,872,24.99,Gift Card,Refunded,4/9/2024
9832,801,105,Gift Card,Cancelled,12/14/2024
9833,483,59.97,Debit Card,Cancelled,2/5/2024
9834,272,237.93,Debit Card,Cancelled,4/14/2024
9835,301,24.99,Gift Card,Cancelled,7/24/2024
9836,621,424.95,PayPal,Refunded,12/28/2024
9837,785,7.49,Credit Card,Pending,4/22/2024
9838,615,64.95,Debit Card,Pending,11/21/2024
9839,604,631.95,Gift Card,Refunded,4/30/2024
9840,655,4194.89,Gift Card,Pending,12/10/2024
9841,74,905.85,Debit Card,Refunded,3/30/2024
9842,1067,179.96,Credit Card,Pending,3/13/2024
9843,198,199.99,Credit Card,Pending,4/11/2024
9844,206,112.42,Credit Card,Cancelled,10/17/2024
9845,174,199.92,Credit Card,Pending,4/5/2024
9846,762,149.94,Gift Card,Pending,8/7/2024
9847,946,107.94,PayPal,Cancelled,3/10/2024
9848,934,152.91,Credit Card,Cancelled,4/5/2024
9849,51,101.94,Gift Card,Completed,12/11/2024
9850,52,83.93,PayPal,Completed,2/14/2024
9851,421,101.92,Debit Card,Pending,11/15/2024
9852,596,71.94,Credit Card,Completed,3/7/2024
9853,558,39.96,PayPal,Pending,10/24/2024
9854,580,193.87,Credit Card,Pending,10/18/2024
9855,590,242.82,Debit Card,Cancelled,2/5/2024
9856,1081,11.99,Credit Card,Refunded,6/23/2024
9857,319,239.96,Credit Card,Pending,9/24/2024
9858,892,1620.83,PayPal,Refunded,8/1/2024
9859,398,29.96,Gift Card,Refunded,3/29/2024
9860,505,27.45,Credit Card,Pending,5/30/2024
9861,977,349.95,Debit Card,Completed,9/15/2024
9862,810,164.95,Gift Card,Refunded,8/5/2024
9863,37,44.95,Debit Card,Pending,2/9/2024
9864,691,4972.81,Credit Card,Cancelled,1/14/2024
9865,38,27.99,PayPal,Pending,9/2/2024
9866,173,199.92,Credit Card,Completed,8/16/2024
9867,1093,90,PayPal,Pending,7/31/2024
9868,933,25.98,PayPal,Completed,9/8/2024
9869,503,174.93,PayPal,Refunded,1/31/2024
9870,601,171.96,PayPal,Refunded,11/19/2024
9871,635,74.97,Credit Card,Pending,8/13/2024
9872,394,33.99,PayPal,Cancelled,3/21/2024
9873,1123,131.94,Debit Card,Pending,6/8/2024
9874,175,227.92,Debit Card,Pending,11/5/2024
9875,580,271.92,PayPal,Pending,10/18/2024
9876,175,74.97,Gift Card,Cancelled,11/25/2024
9877,593,153.98,Debit Card,Cancelled,4/22/2024
9878,308,74.97,PayPal,Refunded,2/13/2024
9879,339,10.98,Gift Card,Completed,11/1/2024
9880,701,183.92,Debit Card,Refunded,5/21/2024
9881,1018,299.95,Credit Card,Completed,9/19/2024
9882,64,171.97,PayPal,Cancelled,12/24/2024
9883,1091,179.97,PayPal,Pending,10/26/2024
9884,413,175.92,PayPal,Cancelled,3/18/2024
9885,678,59.92,Debit Card,Pending,4/28/2024
9886,160,139.93,PayPal,Completed,6/9/2024
9887,311,26.97,PayPal,Completed,2/15/2024
9888,1103,299.95,Credit Card,Completed,4/17/2024
9889,986,284.97,Gift Card,Pending,5/2/2024
9890,566,43.92,Gift Card,Pending,4/17/2024
9891,714,174.93,Gift Card,Completed,3/15/2024
9892,1081,74.97,Gift Card,Completed,1/3/2024
9893,637,128.97,Gift Card,Cancelled,11/28/2024
9894,467,35.96,Credit Card,Pending,8/25/2024
9895,609,99.95,Debit Card,Cancelled,9/12/2024
9896,228,253.89,PayPal,Refunded,11/23/2024
9897,302,179.97,Gift Card,Cancelled,5/7/2024
9898,911,504.94,Credit Card,Completed,5/27/2024
9899,676,279.96,Credit Card,Cancelled,9/20/2024
9900,356,359.92,Debit Card,Completed,5/18/2024
9901,271,79.95,Debit Card,Refunded,3/5/2024
9902,63,35.97,Gift Card,Refunded,9/7/2024
9903,765,124.95,Gift Card,Refunded,10/8/2024
9904,213,74.97,Gift Card,Completed,7/19/2024
9905,352,31.99,Debit Card,Pending,3/19/2024
9906,491,99.95,Gift Card,Refunded,2/12/2024
9907,1101,79.92,PayPal,Cancelled,8/16/2024
9908,1140,59.95,Gift Card,Refunded,5/30/2024
9909,508,35.96,Debit Card,Refunded,11/16/2024
9910,112,999.95,Gift Card,Completed,12/16/2024
9911,359,74.97,PayPal,Cancelled,1/17/2024
9912,571,101.97,Gift Card,Cancelled,8/18/2024
9913,211,38.97,Gift Card,Pending,8/10/2024
9914,793,1139.97,Credit Card,Cancelled,4/16/2024
9915,81,121.89,Credit Card,Cancelled,4/30/2024
9916,286,863.94,Gift Card,Pending,12/19/2024
9917,280,759.98,Gift Card,Refunded,6/13/2024
9918,205,199.99,PayPal,Cancelled,12/13/2024
9919,718,174.93,Credit Card,Cancelled,2/9/2024
9920,624,174.93,Debit Card,Cancelled,12/27/2024
9921,551,213.9,Gift Card,Cancelled,4/12/2024
9922,546,71.92,Gift Card,Completed,2/7/2024
9923,181,134.97,Debit Card,Pending,11/1/2024
9924,117,99.96,Gift Card,Cancelled,11/10/2024
9925,636,269.94,Gift Card,Pending,12/2/2024
9926,10,1139.97,PayPal,Refunded,7/19/2024
9927,989,3057.91,PayPal,Completed,6/21/2024
9928,39,77.94,Credit Card,Cancelled,5/20/2024
9929,514,25.98,Credit Card,Cancelled,2/14/2024
9930,517,159.95,Gift Card,Refunded,7/25/2024
9931,531,149.94,Credit Card,Pending,4/27/2024
9932,742,23.98,Debit Card,Completed,4/2/2024
9933,1032,131.94,Credit Card,Completed,4/11/2024
9934,638,199.92,Gift Card,Completed,11/30/2024
9935,413,53.97,Gift Card,Refunded,1/8/2024
9936,448,59.99,Debit Card,Pending,8/23/2024
9937,770,307.96,Credit Card,Cancelled,6/26/2024
9938,1089,134.97,Gift Card,Completed,12/1/2024
9939,745,561.8,Debit Card,Completed,7/27/2024
9940,80,93.42,Gift Card,Completed,3/13/2024
9941,924,49.98,Credit Card,Cancelled,10/11/2024
9942,657,38.43,Credit Card,Completed,12/5/2024
9943,975,250.87,Gift Card,Completed,12/29/2024
9944,507,3039.92,Debit Card,Pending,6/16/2024
9945,650,38.43,PayPal,Completed,1/3/2024
9946,112,379.99,PayPal,Cancelled,1/11/2024
9947,462,24.99,Credit Card,Cancelled,5/8/2024
9948,176,272.92,PayPal,Cancelled,2/22/2024
9949,1165,317.86,Credit Card,Pending,12/27/2024
9950,855,369.88,Debit Card,Pending,7/24/2024
9951,1010,600.82,Debit Card,Cancelled,9/25/2024
9952,383,14.98,Credit Card,Cancelled,12/16/2024
9953,323,206.91,Gift Card,Refunded,6/15/2024
9954,1079,16.47,Debit Card,Pending,2/15/2024
9955,141,67.96,Credit Card,Completed,12/11/2024
9956,835,101.97,Gift Card,Refunded,9/23/2024
9957,949,153.93,Gift Card,Cancelled,9/5/2024
9958,310,565.85,Debit Card,Pending,3/22/2024
9959,566,220.92,PayPal,Cancelled,9/13/2024
9960,387,124.95,Debit Card,Pending,11/10/2024
9961,616,35.98,PayPal,Pending,2/8/2024
9962,975,87.96,Debit Card,Completed,9/22/2024
9963,26,379.99,Gift Card,Pending,9/6/2024
9964,256,24.99,Credit Card,Pending,7/26/2024
9965,947,69.93,PayPal,Refunded,1/3/2024
9966,1059,149.94,Gift Card,Completed,2/4/2024
9967,401,199.92,Debit Card,Refunded,8/17/2024
9968,205,269.94,Gift Card,Refunded,6/10/2024
9969,649,47.96,Credit Card,Cancelled,6/9/2024
9970,647,353.92,PayPal,Completed,5/18/2024
9971,990,25.98,PayPal,Cancelled,3/16/2024
9972,735,50.97,Gift Card,Cancelled,3/24/2024
9973,867,76.99,Gift Card,Refunded,6/18/2024
9974,266,59.92,Gift Card,Cancelled,5/13/2024
9975,128,19.98,Credit Card,Cancelled,9/14/2024
9976,548,52.43,PayPal,Completed,2/25/2024
9977,131,23.98,Debit Card,Completed,8/21/2024
9978,234,25.98,Debit Card,Refunded,8/10/2024
9979,388,1519.96,Credit Card,Completed,1/16/2024
9980,413,59.97,Gift Card,Completed,9/6/2024
9981,791,769.85,Gift Card,Refunded,9/4/2024
9982,149,107.94,PayPal,Pending,12/6/2024
9983,595,67.96,Gift Card,Cancelled,1/21/2024
9984,212,407.84,Credit Card,Cancelled,7/20/2024
9985,16,3238.81,PayPal,Completed,7/21/2024
9986,556,49.98,Gift Card,Refunded,11/28/2024
9987,963,47.97,PayPal,Pending,4/4/2024
9988,452,149.94,Gift Card,Pending,11/4/2024
9989,242,174.93,Gift Card,Completed,9/5/2024
9990,948,209.97,PayPal,Cancelled,12/1/2024
9991,1101,79.96,Debit Card,Cancelled,11/2/2024
9992,244,389.93,Debit Card,Refunded,12/21/2024
9993,767,105,Debit Card,Completed,5/6/2024
9994,60,24.99,Debit Card,Pending,11/22/2024
9995,941,419.93,Credit Card,Refunded,9/23/2024
9996,777,77.94,PayPal,Cancelled,4/25/2024
9997,747,11.99,Gift Card,Pending,6/22/2024
9998,279,649.95,Gift Card,Pending,9/5/2024
9999,271,153.93,PayPal,Completed,8/17/2024
10000,794,90.93,PayPal,Completed,5/18/2024
10001,380,457.86,Credit Card,Pending,2/18/2024
10002,966,8.99,Debit Card,Cancelled,1/19/2024
10003,1016,38.43,Credit Card,Refunded,6/12/2024
10004,618,5.49,Credit Card,Refunded,7/22/2024
10005,621,83.93,PayPal,Refunded,11/19/2024
10006,785,226.93,Debit Card,Completed,4/4/2024
10007,573,32.94,PayPal,Completed,12/22/2024
10008,785,63.96,Credit Card,Refunded,12/28/2024
10009,1080,120,PayPal,Pending,5/5/2024
10010,322,44.95,Gift Card,Cancelled,8/16/2024
10011,285,103.92,PayPal,Pending,10/26/2024
10012,581,174.93,PayPal,Completed,12/17/2024
10013,702,2974.86,Gift Card,Refunded,7/14/2024
10014,398,59.92,PayPal,Refunded,10/20/2024
10015,246,209.97,Gift Card,Completed,10/20/2024
10016,368,2659.93,Credit Card,Pending,4/4/2024
10017,956,49.98,Credit Card,Cancelled,10/13/2024
10018,309,1541.95,PayPal,Cancelled,10/1/2024
10019,944,170.97,Credit Card,Pending,12/9/2024
10020,947,64.95,Credit Card,Refunded,6/6/2024
10021,158,21.99,PayPal,Cancelled,4/18/2024
10022,132,346.89,PayPal,Refunded,2/7/2024
